pais,idnum,uniq_id,estratop,estratos,prov,cluster,ur,tamano,idiomaq,fecha,wt,q1,q2y,q2,ls3,a4,soct2,idio2,np1,np2,sgl1,cp4a,cp5,cp6,cp7,cp8,cp13,cp20,cpss1,it1,l1,prot3,jc10,jc13,jc15a,vic1ext,vic1exta,vic2,vic2aa,vic1hoga,mexvic10,mexvic_1,mexvic_2,mexvic_3,mexvic_4,pole2n,aoj11,pese1,pese2,aoj17,aoj12,aoj22,b1,b2,b3,b4,b6,b10a,b12,b13,b18,b20,b20a,b21,b21a,b32,b47a,n9,n11,n15,b3milx,mil3,mil4,pr3a,pr3b,pr3c,pr3d,pr3e,pr4,m1,sd2new2,sd3new2,sd6new2,infrax,coer1,ros1,ros4,ing4,eff1,eff2,mil7,env1,dst1,pn4,w14a,e5,e15,e3,e16,d1,d2,d3,d4,d5,d6,per4,per9,dem2,dem11,exc2,exc6,exc20,exc11,exc13,exc14,exc15,exc16,exc18,exc7,diso7,diso8,diso10,diso18,diso14,diso16,diso17,vicbar1,vicbar1f,vicbar3,vicbar4,vicbar7,fear10,vic44,vic43,vicziz14,fear6e,fear6f,vb1,inf1,vb2,vb3n,vb4new,vb101,vb10,vb11,pol1,vb20,clien1n,clien1na,for1n,for4,for5,for6,for7,for6b,for7b,mil10a,mil10c,mil10e,vol207n,vol208n,dvw1,dvw2,wf1,cct1b,mex121,mex122a,mex122b,mex122c,mex122d,mex122e,mex123a,mex123b,mex124,mex125,ed,ed2,q3c,q5b,ocup4a,ocup1a,q10new,q10g,q10a,q14,q10d,q10e,q11n,q12c,q12bn,q12,etid,leng1,leng4,mexetid1,www1,gi0,gi1,gix4,gi4,gi7,r3,r4,r4a,r5,r6,r7,r8,r12,r14,r15,r18,r1,r16,r26,colorr,sexi,colori,national,formatq,sex,gi7r
1,84e08a09-649d-45c3-a819-eb498a95b1e4-d0fc100b003804bd4343341,14010791,104,3,112,431,2,5,1,1/28/2014,1,1,1976,38,1,1,2,3,2,2,3,2,1,4,4,4,4, ,4,2,9,2,1,1,2,2, , , ,2,4,4,4,3,2,2,2,2,2,3,3,3,5,5,5,5,5,6,6,5,5,7,1,1,6,6,3, ,6, ,6,1,1,1,3,6,5,2,5,3,3,2,2,1,3,1,7,7,6,5,5,3,3,2,1,9,8,1,1,8,8,9,8,4,1,2,6,2,2,0,0,0, ,0, , ,0,0,2,4,4,4,4,4,4,4,2, ,2,2,2,0,0,0,4,1,1,1,1,2, ,7, ,2, ,4, ,2,2,1,5,10,1,2,1,3,2, ,3,3,3,3,3,2,2,3, , , ,6,6,1,5,5,2,9,1,1,1,1,4,9,9,2,2,3,2,3,3,1,1,3,101,1,1,5,2,1,1,1, ,0,0,0,0,0,0,0,1,1,0,0,0, ,1,4,1,3,1,1,1, 
1,042ebc54-ef54-458f-ba86-e97fbcfc7b27-27307210adc046404342625,14010072,103,1,115,711,2,2,1,1/25/2014,1,2,1953,61,1,5,2,2,1,2,3,2,4,1,4,3, ,4,4,2, , ,2,2,2,1,1,10,2,1, ,4, ,3,2,2,2,3,2,4,2,2,5,5,5,5,5,5,5,4,5,7,1,5,4,5,4,5,5,3, , ,5,2,3,5,1,2,5,3,2,3,4,3,3,1,4,5,1,3,4,3,2,3,1,1,1,1,1,5, ,1,1,10,7,4,5,2,2,0,0,0, ,0, , , ,0,1,5,5,5,5,5,2,5,1,2,2,2,2,1,1,0,1,1,1,1,1,1, , , ,1,102,3, ,2,2,4,4,4,1,3,1, , , ,3,3, ,3,3,2,1,3,4,4,4,4,2,5,5,5,2,4,0,1,1,5, ,4, ,2,2,4,2,2, , , ,3,101,1,1,5,2,1, , , ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,2,4,1,2,2, 
1,17da06ef-7b84-4803-9c29-3cabade1f3c6-412629d9afffe48443408122,14010182,104,2,104,71,2,4,1,2/1/2014,1,2,1951,63,4,5,1,2,2,2,2,1,4,4,4,4,4,4,4,1,8,2, ,1,1,2, , , ,2,1,2,3,3,2,2,1,2,2,1,2,1,7,7,5,7,6,6,7,7,5,7,5,7,6,7,6,6,6,7,4, ,6,5,2,5,6,5,7,2,3,2,2,2,4,7,7,7,7,5,7,1,2,3,1,8,7,1,1,10,10,9,10,1,1,1,7, ,2,0,0,0, , , ,0, ,0,1,3,3, ,2,2,3,3,1,3, ,2,2,0,0,0,3,1,1,1,1,1,101, , ,1,102,3,2,2,2,4,7,4, , ,3,4, ,4,2,5,5,3,3,2,1,2, , , , , ,4,3,5,1,1,2,1,1,5, , , ,2,2,4,2,2,3,1,7,3,101,1,1,5,2, , ,1, ,1,0,0,0,1,0,0,0,0,0,0,0, ,0,4,2,3,1,2,2, 
1,d44b03bb-b182-49ee-afa3-10c3b2c6d006-e4eaeac04412b69043407115,14011268,103,2,121,941,2,3,1,2/9/2014,1,1,1984,30,2,5,2,2,2,2,2,2,3,2,4,4,3, ,2,1,4,2, ,2,2,2, , , ,2,4,3,4,4,1,2,1,3,2,4,2,2,5,5,4,5,5,6,6,5,5,6, ,4,5,5,4, ,4,5,6, ,7,1,3,4,6,6,7,2,2,2,3,2,4, ,4,4,2,2,7,2,1,2,1,8,8,4,6,8,8,5,8,10,10,3,4,2,1,0,0,0, ,0, , ,0,1,1,5,4,4,4,3,4,4,2, ,2,2,2,1,1,0,2,3,4,1,1,1,102, , ,2, ,2,2,2,2, , ,7,2,2,1,2,2, ,2,3,3,3,1,1,1, , , , , , ,5,1,5,2,9,1,1,1,1,4,8,8,2,1,3,2,2,6,2,2,3,101,1,1,5,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6,1,5,1,2,1,0
1,f87beba0-ebef-4f1a-8136-360a13c6e37d-ea0de0b7f3e87f8a4342582,14011556,103,3,121,932,2,4,1,1/28/2014,1,1,1958,56,2,2,3,3,2,1,2,1,4,3,4,3,3, ,4,2, ,2,1, ,2,2, , , ,2,3,3,4,4,2,2,2,3,2,4,2,2,4,4,4,7,7,5,7,7,7,7,1,3,6,7,7,5,3,2,6,6,6,4,7,7,6,1,4,3,2,2,2,1,4,2,1,5,4,5,3,2,2,3,2,6,1,2,3,10,6,1,1,1,1,1,5,2,2,0,0,0, ,0, ,0,0,0,3,5,5,5,4,5,5,5,1,3,2,2,2,0,0,0,1,1,1,1,1,1,101, , ,1,102,1,2,1,1,7,7,4,1,4,2,2,4, ,2,5,5,3,3,1,1,2, , , , , ,1,2,5,2,1,0,1,1,1,4,3, ,2,2,2,2,3,9,3,5, ,101,1,2,5,4, , ,2, ,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,2,4,1,2,1, 
1,84e08a09-649d-45c3-a819-eb498a95b1e4-d0fc100b003804bd43433250,14010784,104,1,130,1262,2,3,1,2/6/2014,1,1,1954,60,1,57,2,2,2,2,1,2,3,2,3,3,4, ,4,1,9,2,1,1,1,2, , , ,2,3, ,4,3, ,2,1,2,2,3,1,1,7,7,7,7,7,7, ,6,7,7, ,7,7,7, , ,7, ,4,7,1,1,1,1,1,2,5,1,1,1,1,2,4,5,7,3,4,5,3,1,2,2,2,10,10,5,4,5,9,7, , ,3,1,7,2,2,0,0,0,0, ,0,0,0,0,1,2,3, ,4,5,4,5,2, ,2,2,2,0,0,0, ,1,1,1,1,1,103, , ,1,103,3,3,2,2,4,2,2,1,2,2,2,3,3,3,3,3,2,2,2,1,2, ,7,5,7,7,5,3,1, ,3,0,1,1,6, ,7,9,2,2,3,3,2,8,2,5,3,101,2,1,5,2,1, ,1,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,2,5,1,1,1,0
1,9c018a64-5827-4e82-b56a-c2247f2612fe-412629d9afffe48443408132,14010988,104,2,104,72,2,4,1,2/1/2014,1,1,1970,44,2,2,3,2,2,1,3,1,1,1,2,3,2, ,4,1,10,2,1,1,1,2, , , ,2,3,2,4,2,2,2,1,3,2,2,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,4,5,7,5,7,7,5,5,7,7,7,3,2,2,3,3,4,5,7,7,5,5,6,1,1,3,1,1,4,1,1,8,10,6,8,6,5,4,5,3,2,0,0,0,0,0, , ,0,0,1,2,2,2,3,3,4,4,1,2,1,2,2,1,0,0,2,4,1,1,1,1,101, , ,1,102,1,2,2,2,7,6,4,3,3,3,4,2,2,1,5,2,2,2,1,1,2,7,5,7,7,6,5,1,2,2,2,0,4,1,1,4,6,6,2,2,3,3,2,2,0,2,3,104,3,1,5,1,1, ,1,600,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,2,3,1,2,1,0
1,84e08a09-649d-45c3-a819-eb498a95b1e4-d0fc100b003804bd4343344,14010794,104,3,112,432,2,5,1,1/28/2014,1,2,1978,36,2,5,2,2,2,2,2,2,2,4,2,2,4,2,1,2,4,2,1,1,2,2, , , ,2,2,2,4,2,2,3,2,2,2,3,2,3,5,5,5,6,5,1,5,1,1,3,1,1,1,1,1,3,3,1,5,1,5,7,6,7,6,5,5,4,3,3,3,3,3,1,7,7,1,1,7,3,3,2,1,9,10,1,1,8,9,8,9,9,7,2,5,2,2,0,0,0,0,0, , ,0,0,1,1,1,4,1,3,4,4,2, ,2,2,2,1,0,0,4,1,1,1,1,1, , , ,2, ,4,3,2,2,4,2,1,2,2,1,4,2,4,4,3,3,3,3,2,2,3, , , , , ,1,5,1,2,18,1,1,2,1,1,9,9,2,2,3,2,3,4,2,3,3,107,3,1,3,2, , ,1, ,1,0,0,0,0,0,0,0,0,1,0,0, ,1,4,1,3,1,1,2, 
1,bafc7971-44ee-45ec-8cd4-78b0273e154e-d8e9e53703f0b45c4349176,14011110,103,2,113,461,2,4,1,2/9/2014,1,1,1956,58,1,4,2,2,2,2,2,2,3,2,4,2,4, ,4,1, ,1,2,1,1,2, , , ,2,3,2, ,1, ,1,1,3,3,4,1,2,5,6, ,4,5, ,6,3,3,7,1,1,1,6,7,7,4, , , ,6,5,7,7, , ,7,3,2,2,2,3,4, ,3,5,6,3,4, ,1,2, ,6,3,4,4,3,5,2, , ,1,7,4,2,2,0, ,0, ,0, , , , ,2,4,4,5,4,5,4,5,2, ,2,2,2,0,0,0,2,3,3,1,1,1,101, , ,2, ,1,3,2,2,4, ,2,2, , , ,3,4,3,5,5,3,3,2,2,3,3,3,5,4,4, , ,4,2,3,0,1,1,1,4,7,9,2,2,2,3,2,2,0,7,3,102,2,1,5,2, , ,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,5,1,2,1,0
1,17da06ef-7b84-4803-9c29-3cabade1f3c6-412629d9afffe48443408124,14010184,104,2,104,71,2,4,1,2/1/2014,1,2,1991,23,1,4,3,3,2,2,3,2,4,4,4,4,4,4,4,2, ,2,1,2, ,2, , , ,2, ,4,4,4,2,2,3,3,2,4,1,2,3,6,2,7,7,1,5, ,5, ,7,1,7,7, , ,5,5,6, ,6,7,7,7, ,7,5,3,3,3,4, ,4, ,2, ,1,2, ,2,1, , ,1,1,1,1, , , , ,10,1,1,5,2,2,0,0,0, , , ,0,0,0,3,4,4,4,5,4,4,4,2, ,2,2,2,0,0,0,1,2,2,1,1,1,101, , ,1,102,3, ,2,2, , ,4, , , , , , ,2,3,5,3, ,2,1,3,3, ,5, , ,4,3,4,2,9,1,5,1,5, , , ,2,2,3,2,3,9,4,1,3,104,2,1,5,2, , ,1, ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,3,1,2,2, 
1,c45f1c8d-c0eb-494b-ad7e-eeaefdf0175a-e4eaeac04412b6904340773,14011164,103,2,121,941,2,3,1,2/9/2014,1,2,1964,50,3,5,1,2,2,2,2,2,4,4,4,4,4,4,4,2, ,2, , , ,2, , , ,2,4,4,3, ,2,2,1,3,2, ,2,1, ,7, , ,4,5,7, ,4,7,5,5,5,5,4, ,6,5,6, , , ,5,4, , , ,2,2,2,2, ,4, , , ,2,2,7,3,2, ,2,5,6,5,10,10, , ,5,6, ,4,5,2,2,0,0,0, , , ,0, , , ,4,5,3, ,3, ,5, , , , , ,0,0,0,1,1,2,1,1,1,103, , ,2, ,3, ,2,2,4, , , , ,1, , , , ,5,3,2, ,1,1, , , , , , ,5,1,5,2,6,0,1,2,5, , , ,2,2,3,2,3,4,2,3, ,101,1, ,5,2, , ,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,5,1,2,2,0
1,17da06ef-7b84-4803-9c29-3cabade1f3c6-412629d9afffe48443408123,14010183,104,2,104,71,2,4,1,2/1/2014,1,2,1978,36,1, ,3,2,2,2,3,1,3,4,4,4,4,4,4,3, ,2, ,1,2,2, , , ,2,4,3,2,3,2,3,1,2,2,2, ,2, , ,6, , ,4, , ,5,6, ,5,6,4, , ,6, , , ,7,1,1, , ,1, ,3,2,2,2, ,4,6,6, , ,5, ,1,1, , , ,6,1, ,10,6, , , ,1,4,7,2,2,0,0,0, , , , , ,0,3,3,3, ,4,4,3,4,2, , ,2,2,0,0,0,2,4,2,1,1,1,101, , ,1,102,3, ,2,2, , , ,3,2,1,2, , , ,5,5,3,3,2,1,3,5, , , , ,1, , ,2,6,0,1,1,5, , , ,2,2,4,2,2,5,2,3,3,101,2,1,5,2, , ,1, ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,3,1,2,2, 
1,84e08a09-649d-45c3-a819-eb498a95b1e4-d0fc100b003804bd43433244,14010778,104,1,130,1261,2,3,1,2/5/2014,1,1,1941,73,1,4,3,3,1,1,3,1,3,4,4,3,4, ,4,1, ,2, , ,1,1,1,10,1,2,1,1,4,1, ,2,1,2,2,3,1,2,7,7,5,7,6,7,7,3,5,5,5,4,7,7,7,6,6,7,7,6,6,1,1,5,3,1,1,2,2,1,2,3,4,5,4,6,6,3,5,3,2,2, ,2,2,3,1,8,9,9,7,5,5,3,6,3, ,0,0,0, ,0, ,0, ,0, ,5,4, ,5,5,4,4,2, , , ,2,1,1,0,1,2,2,1,1,1,102, , ,1,103,2,3,2,2,1, ,2,1,1,1,2, , , ,3,4,3,3,2,1, ,7,7,7,7,7,3,1,1, ,5,1,4,2,1,4,6,5,2,2,3,3,2,2,0,4,3,101,2,1,5,2,1,2,1,300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2,5,1,1,1,0
1,84e08a09-649d-45c3-a819-eb498a95b1e4-d0fc100b003804bd43433241,14010775,104,1,130,1261,2,3,1,2/5/2014,1,2,1954,60,1,2,3,3,2,2,3,2,3,3,4,2,4,2,4,2, ,2, ,1, ,2, , , ,2,2,3,4, , ,2,2,3,2,3,1,2, ,5,5,7,7, , , ,6,7,7,7,6,7,7,5,5,5, , , ,2,2,1, , , ,3,3,2,3,2,4, ,6,7,3,2,3,3,3,2,2, ,5,2,2,9, , ,3,5,5, ,5,2, ,0,0,0,0, ,0,0,0, ,2,4,4,5,5,5,5,3,2, ,2, ,2,1,0,0, ,2,2,1,1,1,101, , ,1,102,4, ,2,2, ,5,6, , ,2,2, , , ,4,5,3,3,1,1,1,5,2,5,5,5,1, , , ,5,0,1,1,5, ,8, ,2,2,3,3,2,3,0,5,3,101,2,1,5,4,2,2,2, ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,5,1,1,2, 
1,f87beba0-ebef-4f1a-8136-360a13c6e37d-ea0de0b7f3e87f8a4342565,14011539,103,2,113,471,2,3,1,1/31/2014,1,1,1975,39,2,3,3,2,2,2,3,2,4,2,4,3,4, ,4,3,2,2,2,1,2,2, , , ,2,3,2,4,3,2,3,3,3,3,4,3,3,3,4,3,3,5,3,3,3,3,3,3,3,2,2,2,3,3,3,3,4,1,1,1,1,3,2,7,4,3,2,3,3,4,5,3,3,1,3,4,3,1,3,1,1,3,1,4,1,3,4,2,2,4,4,2,1,1,0,0,0, ,0, , ,0,1,3,3,4,4,5,5,4,5,2, ,2,2,2,0,0,0,2,1,2,1,1,2, ,5, ,2, ,4,3,2,2,4,2,2,1,3,3,4,4,4,4,5,3,3,3,2,1,3,4,3,4,3,2,5,4,5,1,6,2,1,1,1,4,5,5,2,2,3,2,4,3,0,2,3,101,1,1,5,1,1, ,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,2,4,1,2,1,0
1,bb124872-507c-4e1e-9e66-2b3e6f20786f-8212940cd7d0076043455136,14011126,102,1,111,391,2,3,1,1/27/2014,1,1,1975,39,3,3,1,1,2,2,2,2,4,4,3,4,4, ,4,2,5,2,2,2,2,2, , , ,2,3,2,4,2,2,3,2,2,2,4,2,2,5,5,5,5,7,5,6,5,4,3,3,3,4,5,4,4,5,4,5,6,7,4,7,6,5,6,5,3,2,3,3,3,4,5,7,7,4,5,7,2,1,3,1,10,1,3,4,9,10,8,9,5,5,4,4,2,2,1,0,1,0,0, , ,0,0,4,5,4,4,4,4,4,4,1,3,2,2,2,0,0,0,1,2,2,1,1,1,103, , ,2, ,2,3,1,2,4,4,2,3,2,1,4,2,4,3,5,3,3,3,2,2,4,5,6,6,6,4,2,1,5,2,6,1,4,2,1,2,7,7,2,2,4,3,3,3,1,1,2,101,1,2,5,2,1,2,2,99,1,0,1,0,0,0,0,1,0,0,0,0, ,0,7,2,5,1,2,1,0
1,9c018a64-5827-4e82-b56a-c2247f2612fe-412629d9afffe48443408128,14010984,104,2,104,72,2,4,1,2/1/2014,1,2,1945,69,3,70,3, ,2,2,4,2,4,4,4,4,4,4,4,4, ,2,1, ,2,2, , , ,2, ,4,3,4,2,2,3, , ,2,3,2, ,5, ,3,3,3,7, ,7,7, , , ,7,7, , ,4,7, , ,1,5,7,1,1, ,2,2, ,2, ,4,7,6,5,1,1,7, ,1,2,2, ,1,1,1,5, , ,10,5,1,4, , ,2,0,0,0, , , ,0, ,0, ,4,3,4, ,2,4,5,2, ,2,2,2,0,0,0,1,4,4,1,1,1,101, , ,1,102, ,2,2,2, , , , , , , , , , ,5,5,3,3,1,1, , , , , , ,4,3,1,2,0,0,1,1,5, , , ,2,2,4,3,6,2,0,8, ,101,1,1,5,3, , ,2, ,1,0,0,1,1,0,0,0,0,0,0,0, ,0,4,2,3,1,2,2, 
1,f230cbc9-af6e-4bba-aa77-befd3c3b79f5-122606e0decc11d4344597,14011449,104,3,120,911,2,4,1,2/17/2014,1,2,1940,74,2,4,3,2,2, ,3,1,3,2,4,4,4,4,4,2, ,2, , ,1,2, , , ,2, ,4,4,4,2, ,1,3,2,4, ,3, ,7, ,6,5,4, , ,5,6,2,5, ,5, , ,4,3, , , , ,5,6,2,1, ,4, ,2,2,6,4, ,6, ,6,1, ,2,2, ,2, ,1, ,4, ,5,5, ,2,1,1,5,1,1,0,0,0, , , ,0, ,0,2,4,5,5,5,4,5,5,2, ,2,2,2,0,0,0,3,2,4,1,1,1, , , ,2, ,3,3,2,2, , ,4, , ,2,4, , ,2,3,2,2,2,1,1, , ,4, , , ,3,4,1,2,1,0,1,2,5, , , ,2,2,4, ,2,2,0,3,3,104,3,1,5,3, , ,1, ,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7,1,6,1,2,2, 
1,84e08a09-649d-45c3-a819-eb498a95b1e4-d0fc100b003804bd4343345,14010795,104,3,112,432,2,5,1,1/28/2014,1,2,1987,27,4,1,3,3,2,2,4,2,4,4,4,4,4,4,4,3, ,2,2,2, ,2, , , ,2,4,4,4,4,2,3,3,2,2,2,4,2,3,5,5,5, ,5,3,3,1,6,1,3,3,5,5,3,4,3,3,1,5,5,6,6,5, ,5,3,4,3,4,5,3,1, ,6, ,5,7,1,1,3,1, ,1,1,1, , ,6, ,1,9,3,6,2,2,0,0,0, , , , , ,1,2,3,3, ,3,4,3,1,2, ,2,2,2,0,0,0,1,1,1,1,1,1,101, , ,2, ,3,2,2,2,4,4,4,4, ,3,4, , ,4,5,3,3, ,2,2,3, , , , ,5,1,4,5,2,12,4,1,3,5, , , ,2,2,3,2,3,8,1,1,3,107,2,1,4,2, , ,2, ,1,1,0,0,0,0,0,1,0,0,0,0, ,0,4,1,3,1,1,2, 
1,85d10ed6-fce8-425f-94b4-7397d8d32ec8-931282fcea2efbbb434246,14010823,104,2,107,121,2,4,1,2/6/2014,1,1,1996,18,2,1,2,2,2,2,2,2,3,1,3,4,4, ,2,1, ,2, , , ,2, , , ,2, , ,4,3,2,2,2,2,2,2,2,2, ,5,5,5,5,5,5,5,5,5,4,2,4,5,1,2,2,4,5, , ,1,1,1,1,1,1,3,2,2,2,2,4,5,6,4,7,3,3,1,1,2,1,5,3,4,5,3,5,5,10,3,2,3,7,1,1,0,0,0, ,0, , ,0,1,1,2,1,2,3,1,2,1,2, , ,2,2,0,0,0,1,2,1,1,1,1,102, , ,2, ,2,3,2,2, , , ,2, , , , , , ,3,2,3,3,2,1, ,5,5,5,5,5,1,3,2,2,9,0,5,1,1,4,4,4,2,1,3,2,2,4,2,2,3,101,2,1,5,5,1,2,2, ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5,1,3,1,2,1, 
1,042ebc54-ef54-458f-ba86-e97fbcfc7b27-27307210adc046404342635,14010082,103,1,115,712,2,2,1,1/26/2014,1,1,1980,34,1,5,3,3,2,1,3,1,1,1,3,2,4, ,4,1, ,2,2,2,2,2, , , ,2,4,2,3,3,2,3,2,1,1, ,3,2,3,4,4,6,7,4,4,6,3,4,1,3,3,4,1,5,5,3,4,3,4,5,5,5,4,5,6,3,2,2,2,4,4,3,4,4,2,3,4,1,2,3,1,4,5,5,10,5,4,5,5,8,8, , , ,1,0,0,0, ,0, , ,0,0,3,2,5,5,5,5,1,3,1,2, ,2,2,1,0,0,2,2,1,1,1,2, ,8, ,2, ,3,4, ,2,4,4, ,1,3,3,3,3,4,4,3,3,3,3,2,2,3,3,3,4,5,5,1,5,5,2,9,1,1,1,1,2,4,4,2,2,2,1,2,4,2,2, ,101,1, ,4,1, , ,1, ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5,2,4,1,2,1, 
1,84e08a09-649d-45c3-a819-eb498a95b1e4-d0fc100b003804bd43433247,14010781,104,1,130,1262,2,3,1,2/5/2014,1,2,1985,29,2,4,2,3,2,2,2,2,3,2,4,3,4,3,4,2,7,2,2,2,2,2, , , ,2,3,3,4,2,2,4,2,2,2,4,1,2,1,7,5,4,7,7,3,3,5,7,5,3,1,7,7,5,6,2,2,3,1,3,3,5,3,1,2,2,1,1,1,2,2, ,6,7,3,3,3,2,3,2,1,8,3,3,8,7, , , ,3,8,1,7,2, ,0,0,0, ,0, ,0, ,0,3,5,5,5,5,5,5,5,2, , ,2,2,0,0,0,1,4,4,1,1,1,103, , ,1,101,2,3,2,2,1,5,4,1,1,1,1, , , ,5,5,3,3,2,1, ,3,4,1, , ,5,1,5,2,9,2,1,1,1,2,12,6,2,2,3,2,1,6,0,0,2,101,2,2,2,2,1,2,1, ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5,2,5,1,1,2, 
1,c85da985-079a-4c9d-a919-edefe3ed432c-122606e0decc11d43445105,14011189,104,3,120,912,2,4,1,2/17/2014,1,1,1964,50,3,7,3,3,2,1,3,1,4,4,3,3,3, ,4,2,8,2,2,2,2,2, , , ,2,3,4,3,3,2,2,1,2,2,4,4,2,3,5,2,4,5,3,4,3,5,6,1,5,5,6,5,5,2,4,2,3,4,1,5,5,2,4,5,3, ,2,4,6,4,6,6,4,5,3,5,1,3,3,2,7,3,1,6,3,3,4,2,2,1,2,5,2,1,0,0,0,0,0, ,0,0,0,2,5,5,5,5,5,4,5,2, ,2,2,2,0,1,0,3,2,3,1,1,1,101, , ,1,102,2,2,2,2,4,4,4,3,3,3,2, , ,2,4,1,3,2,1,1,3,4,3,4,5,2,4,2,2,2,2,0,1,2,1,4,3,3,2,2,4,3,2,7,2,5,3,104,3,1,5,2,1, ,1, ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7,1,6,1,2,1, 
1,85d10ed6-fce8-425f-94b4-7397d8d32ec8-931282fcea2efbbb4342411,14010805,104,2,107,122,2,4,1, ,1,1,1983,31,2,13,3,2,2,2,3,2,4,1,4,4,4, ,1,1, ,2, , , ,2, , , ,2, , ,3, ,2,3,2,2,2,4,4,1, ,1, ,4,4, ,5,3,5,2,1,1,1,5,1,1,3,3,3, , ,2,2,2,2,6,4,4,3,3,3,2,4,7,7,5,4,3,4,2,2, ,1,10,2,3,1,5,5,5,5,5,3,2,5,2,1,0,0,0, ,0, , , ,0,1,1,2,2,3,3,2,4,2, ,2,2,2,0,0,0,3,2,1,1,1,2, ,2, ,2, ,3, ,2,2,4,4,4, , ,1,2, , ,2,3,3,1,1,1,1,3,5,5,5,5,5,1,2,1,2,9,0,5,2,1,4, ,2,2,2,3,3,2,3,1,1,3,101,1,1,4,2,1,2,2, ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1,3,1,2,1, 
1,85d10ed6-fce8-425f-94b4-7397d8d32ec8-931282fcea2efbbb4342412,14010806,104,2,107,122,2,4,1,2/7/2014,1,2,1964,50,2,1,3,3,2,2,3,2,4,1,1,4,4,4,4,1,5,2, , , ,2, , , ,2, ,4,3, ,2,2,2,3,3,3,3,2,4,4,4,4, ,2,4,1,4,3,7,3,3,4,1,1,1,2,2,2,2,2,2,2,2,2,4,3,3,2,2,2,3,7,4,5,2,4,4,3,1,2,2,3,3,3,3,3,3,3,3,3,3,5,3,2,2,0,0,0, , , , , ,1,1,2,2,2,2,2,2,2,2, ,2,2,1,0,0,0,2,2,2,1,1,1,101, , ,2, ,3, ,2,2, , , , , ,1, , , ,2,3,3,2,2,2,1,2,3,3,3,3,5, , ,3,2,0,0,5,1,5, , , ,2,2,3,3,2,8,4,4,3,101,1,1,5,3,2,2,2, ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5,1,3,1,2,2, 
1,84e08a09-649d-45c3-a819-eb498a95b1e4-d0fc100b003804bd43433252,14010786,104,1,130,1262,2,3,1,2/6/2014,1,1,1990,24,2,3,2,2,2,2,3,2,3,3,3,3,3, ,3,1,10,2,2, ,1,2, , , ,2, ,4, ,3,2,1,1,2,2,4,2, ,4,4,2,3,6,3,5,2,3,6,6,6,7,3,4,6,5,3,2,7,7,3,1,2,2,1,1,2,2,4,2, ,2, , ,3,2,2,3,3,3,2,2,9,3,5,8, , , ,6,5,5,3,7,2,2,0,0,0, ,0,0, ,0,0,2,4,5,5, , , ,4,2, ,2,2,2,0,0,0,1,3,3,1,1,2, ,77, ,1,101,2, ,2,2,1,2,2,1, , , , , , ,4,5,3,3,2,1,2,7,4,4,5,5, , ,1, ,6,1,1,1,1,4,9,9,2,2,4,3,3,7,2,2,2,101,1, ,4,2, , ,1, ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5,2,5,1,1,1, 
1,f87beba0-ebef-4f1a-8136-360a13c6e37d-ea0de0b7f3e87f8a4342583,14011557,103,3,121,932,2,4,1,1/28/2014,1,1,1974,40,2,3,2,2,2,2,3,2,4,4,4,4,4, ,4,2, ,2,2, , ,2, , , ,2,2,4,3,3,2,2,1,2,2,4,2,2,5,5,5,5,7,5,5,5,5,5,1,5,5,5,5,5,5,5,5,1,5,5, ,7,5,5,5,3,3,2, ,6,4,6,4,7,1,1,6,2,1,2,2,7,7,6,5,6,5,5,5,5,2,3,6, ,2,0,0,0, , , , , ,0,2,4,4,4,5,5,5,5,2, ,2,2,2,0,0,0,1,4,4,1,2,1,101, , ,2, ,3,2,2,2,4,4,4,4, ,1,2,2,4,2,4,3,3,3,2,1,3,5,5,5,5,5,4,3,5,2,6,1,4,4,7, , , ,2,2,2,2,1,4,0,0,2,101,1,1,5,2,1, ,1, ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5,2,4,1,2,1, 
